CO_CNES;CO_UNIDADE;CO_UF;CO_IBGE;NU_CNPJ_MANTENEDORA;NO_RAZAO_SOCIAL;NO_FANTASIA;CO_NATUREZA_ORGANIZACAO;DS_NATUREZA_ORGANIZACAO;TP_GESTAO;CO_NIVEL_HIERARQUIA;DS_NIVEL_HIERARQUIA;CO_ESFERA_ADMINISTRATIVA;DS_ESFERA_ADMINISTRATIVA;CO_ATIVIDADE;TP_UNIDADE;CO_CEP;NO_LOGRADOURO;NU_ENDERECO;NO_BAIRRO;NU_TELEFONE;NU_LATITUDE;NU_LONGITUDE;CO_TURNO_ATENDIMENTO;DS_TURNO_ATENDIMENTO;NU_CNPJ;NO_EMAIL;CO_NATUREZA_JUR;ST_CENTRO_CIRURGICO;ST_CENTRO_OBSTETRICO;ST_CENTRO_NEONATAL;ST_ATEND_HOSPITALAR;ST_SERVICO_APOIO;ST_ATEND_AMBULATORIAL;CO_MOTIVO_DESAB;CO_AMBULATORIAL_SUS
2028204;3531302028204;35;353130;;IRMANDADE DE MISERIC DO HOSPITAL DA SANTA CASA DE MONTE ALTO;SANTA CASA DE MONTE ALTO;;;M;;;M ;MUNICIPAL;4;5;15910005;RUA CARLOS KIELANDER;396;CENTRO;(16)3244-3244;-21.2649377103;-48.5021281888;6.0;ATENDIMENTO CONTINUO DE 24 HORAS/DIA (PLANTAO:INCLUI SABADOS, DOMINGOS E FERIADOS);52852100000140.0;administracao1@santacasamontealto.com.br;3999.0;1.0;1.0;1.0;1.0;1.0;1.0;;SIM
4733703;4314904733703;43;431490;;ATTRAVERSIAMO CONSULTORIO PSICOLOGICO LTDA;ATTRAVERSIAMO;;;M;;;M ;MUNICIPAL;4;36;90035191;OSVALDO ARANHA;1022;BOM FIM;51 94555813;-30.0344438871;-51.2119860189;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;55896313000161.0;THAISZP@HOTMAIL.COM;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
5355214;3550305355214;35;355030;;SELMA REYES;CONSULTORIO DRA SELMA REYES;;;M;;;M ;MUNICIPAL;4;22;3450000;AV ITAQUERA;8234;ITAQUERA;(11)991026921;-23.5401534288;-46.456715514;4.0;ATENDIMENTO NOS TURNOS DA MANHA, TARDE E NOITE;;;4000.0;0.0;0.0;0.0;0.0;1.0;0.0;;NAO
7009747;3106207009747;31;310620;;ISE GESTAO E SERVICOS DE SAUDE LTDA;ISE GESTAO E SERVICO DE SAUDE;;;M;;;M ;MUNICIPAL;4;36;31910060;RUA ANGOLA;284;SAO PAULO;(31)5364-0639;-19.8668511524;-43.9226531982;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;9233802000116.0;ISELAB284@GMAIL.COM;2062.0;0.0;0.0;0.0;0.0;1.0;0.0;;NAO
4523822;3536504523822;35;353650;;COGNICARE SAUDE E EDUCACAO LTDA;COGNICARE SAUDE E EDUCACAO;;;M;;;M ;MUNICIPAL;4;36;13140732;RUA MARIO SANTUCCI;109;MORUMBI;19 95182245 19998855;-22.7736015839;-47.1422530168;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;51182703000119.0;contato@cognicare.com.br;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
9217290;3304559217290;33;330455;;LILIAN VIEIRA CARESTIATO;LILIAN VIEIRA CARESTIATO BARRA;;;M;;;M ;MUNICIPAL;4;22;22440034;AV DAS AMERICAS;4200;BARRA DA TIJUCA;(21) 99981 - 3782;-22.99918;-43.35341;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;LILIANCCONSULTORIO@GMAIL.COM;4000.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
6794068;3549906794068;35;354990;;HERICA MONT AVAO SERVICOS MEDICOS LTDA;HERICA MONT AVAO SERVICOS MEDICOS LTDA;;;M;;;M ;MUNICIPAL;4;4;12242840;AV SAO JOAO;410;JD ESPLANADA;(12)3923-4548;-23.1954843;-45.8970884319;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;12627843000100.0;DRAHERICAMONTALVAO@BOL.COM.BR;2240.0;0.0;0.0;0.0;0.0;1.0;0.0;;NAO
4458729;3304554458729;33;330455;;AMP SERVICOS MEDICOS;AMP SERVICOS MEDICOS;;;M;;;M ;MUNICIPAL;4;22;22610070;AV ALMIRANTE ALVARO ALBERTO;180;SAO CONRADO;;-22.9974249;-43.25727;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;29962128000118.0;deptofiscal@qualycont;2232.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
2879247;2308502879247;23;230850;7736390000101.0;MUNICIPIO DE MOMBACA;CENTRO DE REABILITACAO FISICA DE MOMBACA;;;M;;;M ;MUNICIPAL;4;36;63610000;RUA CICERO MARQUES;15;CENTRO;;-5.74131;-39.62622;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;;1244.0;0.0;0.0;0.0;0.0;0.0;0.0;;SIM
8216320;4307608216320;43;430760;;ESSENCIALLI AESTHETIC LTDA;EMAGRECENTRO;;;M;;;M ;MUNICIPAL;4;22;93610080;BRASIL;1420;UNIAO;51 94849656;-29.65348;-51.17659;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;40312677000180.0;EMGRECENTROESTANCIAVELHA@GMAIL.COM;2062.0;0.0;0.0;0.0;0.0;1.0;0.0;;NAO
3336956;3106203336956;31;310620;;CLINICA MEDICA E ODONTOLOGICA BH NORTE LTDA;AMORSAUDE;;;M;;;M ;MUNICIPAL;4;36;31741419;RUA JOSE CAMILO DOS SANTOS;14;SAO BERNARDO;3408 2000;-19.84695;-43.93693;4.0;ATENDIMENTO NOS TURNOS DA MANHA, TARDE E NOITE;42026574000189.0;bhnorte.mg@amorsaude.com;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
2328917;1502702328917;15;150270;;LABORATORIO A E DIAGNOSTICO SC LTDA;LABORATORIO UNIVERSAL;;;M;;;M ;MUNICIPAL;4;39;68540000;AVENIDA J K;482;CENTRO;(94)34211939;-8.2608091103;-49.2632129788;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;10247732000134.0;;2062.0;;;;;1.0;0.0;;SIM
5370396;4106905370396;41;410690;;DANIELA PAULA TIMM;DANIELA PAULA TIMM;;;M;;;M ;MUNICIPAL;4;22;80420000;RUA COMENDADOR ARAUJO;510;CENTRO;41-33247272;;;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;;4000.0;0.0;0.0;0.0;0.0;1.0;0.0;10.0;NAO
7564104;1702107564104;17;170210;;ASSOCIACAO PRO VIDA DE COMBATE AO CANCER IDERVAL DA S S;ASSOCIACAO PRO VIDA DE COMBATE AO CANCER ARAGUAINA;;;M;;;M ;MUNICIPAL;4;36;77803120;TOCANTINS;1276;CENTRO;63 34144500;-7.1931250545;-48.2016348839;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;2165011000157.0;assprovida@hotmail.com;3999.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
3578801;2902653578801;29;290265;16298614000131.0;MUNICIPIO DE BANZAE;UBS QUEIMADA GRANDE;;;M;;;M ;MUNICIPAL;4;2;48405000;POVOADO QUEIMADA GRANDE;S/N;CENTRO;75-3213-2177;-10.6470274185;-38.6958217621;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;smsbanzae@hotmail.com;1244.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
3859185;4106903859185;41;410690;;MARLIS MARIA VON BATHEN;MARLIS MARIA VON BATHEN;;;M;;;M ;MUNICIPAL;4;22;80530901;AVN CANDIDO DE ABREU;140;CENTRO CIVICO;41-32244593;-25.4231994;-49.2697294;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;;4000.0;0.0;0.0;0.0;0.0;1.0;0.0;6.0;NAO
1150006;3303301150006;33;330330;;ELIANA GUERRA DE ALENCAR;ELIANA GUERRA DE ALENCAR;;;M;;;M ;MUNICIPAL;4;22;24230540;RUA JOAQUIM TAVORA;148;ICARAI;;-22.9113709;-43.1054179;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;;4000.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
4867459;3550304867459;35;355030;;BMC FISIOTERAPIA LTDA;BMC FISIOTERAPIA;;;M;;;M ;MUNICIPAL;4;36;4002910;ALAMEDA SANTOS;211;CERQUEIRA CESAR;;-23.5703552099;-46.6472050712;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;47324463000172.0;;2062.0;0.0;0.0;0.0;0.0;1.0;0.0;;NAO
5812011;3106205812011;31;310620;;ODONTODOC RADIOGRAFIAS ODONTOLOGICAS E DOC ORTODONTICA LTDA;ODONTODOC;;;M;;;M ;MUNICIPAL;4;39;30130151;RUA PERNAMBUCO;353;FUNCIONARIOS;32244581;-19.9280505;-43.9327566;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;2302904000288.0;;2240.0;;;;;0.0;0.0;10.0;NAO
9165746;3303409165746;33;330340;;ANA CLAUDIA DA SILVA FISIOTERAPIA ME;NEUROFISIO;;;M;;;M ;MUNICIPAL;4;36;28610180;RUA LUIZ SPINELLE;27;CENTRO;22-30162313;-22.28476;-42.531;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;26547730000109.0;neurofisiogeriatria@hotmail.com;2135.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
6844804;3552406844804;35;355240;;SIMONE CRISTINA DOS SANTOS OLIVEIRA;CLINICA DUMONT;;;M;;;M ;MUNICIPAL;4;22;13170586;RUA SANTOS DUMONT;256;VILA SANTANA;01939031313;-22.817173;-47.272522;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;simone.cso@uol.com.br;4000.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
6237037;5003906237037;50;500390;7158578000110.0;PREFEITURA MUNICIPAL DE FIGUEIRAO;UNIDADE BASICA DE SAUDE CENTRO;;;M;;;M ;MUNICIPAL;4;2;79428000;AVENIDA MOISES DE ARAUJO GALVAO;10;CENTRO;67 3274 1128;;;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;;1000.0;0.0;0.0;0.0;0.0;1.0;0.0;4.0;SIM
633674;4115800633674;41;411580;;J M C BARRETA E CIA LTDA;FARMACIA E ORTOPEDICOS N S APARECIDA;;;M;;;M ;MUNICIPAL;4;43;85884000;AV BRASILIA;1183;CENTRO;45 3264-4873;-25.2898895856;-54.094619751;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;7505476000123.0;;2062.0;0.0;0.0;0.0;0.0;1.0;0.0;;NAO
5007194;4305105007194;43;430510;;ALVARO JOSE CASTILHOS;ALVARO JOSE CASTILHOS;;;M;;;M ;MUNICIPAL;4;22;95020375;RUA GARIBALDI;789;CENTRO;54 32214398;-29.172529219;-51.182641983;2.0;ATENDIMENTO SOMENTE A TARDE;;;4000.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
2749394;3554102749394;35;355410;45176005000108.0;PREFEITURA MUNICIPAL DE TAUBATE;CENTRO MUNICIPAL DE ESPECIALIDADES MEDICAS TAUBATE;;;M;;;M ;MUNICIPAL;4;4;12030190;RUA BENEDITO CURSINO DOS SANTOS;220;JARDIM DAS NACOES;12 3635-2300;-23.0307601237;-45.567970608;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;pmt.policlinica@hotmail.com;1244.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
2845210;3147102845210;31;314710;;LAVI CENTRO EQUESTRE LTDA;LAVI CENTRO EQUESTRE EQUITACAO E EQUOTERAPIA;;;M;;;M ;MUNICIPAL;4;36;35661425;RUA VITAL ISIDORIO DA SILVA;134;ELDORADO;31 32318002;-19.8649737;-44.5699555;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;43109455000152.0;;2062.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
5342139;3303605342139;33;330360;;DR FRANCISCO BITTENCOURT;DR FRANCISCO BITTENCOURT;;;M;;;M ;MUNICIPAL;4;22;26600000;RUA NILO PECANHA;500;CENTRO;;-22.611;-43.709;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;;4000.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;NAO
479268;3143300479268;31;314330;;EMPREENDIMENTOS PAGUE MENOS S A;FARMACIAS PAGUE MENOS S A;;;M;;;M ;MUNICIPAL;4;43;39400058;DOM PEDRO II;250;CENTRO;38 32216678;-16.7249782259;-43.8664805193;4.0;ATENDIMENTO NOS TURNOS DA MANHA, TARDE E NOITE;6626253121374.0;francieledaiane@pmenos.com.br;2046.0;;;;;0.0;0.0;;NAO
2371340;5003702371340;50;500370;;CLINICA SANTA MARIA LTDA;CLINICA SANTA MARIA LTDA;;;M;;;M ;MUNICIPAL;4;39;79805021;RUA OLIVEIRA MARQUES;1630;CENTRO;(67) 3423 9558;-22.2247086917;-54.8133659363;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;15548324000136.0;clinicastamaria@ibest.com.br;2062.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
9300260;3127709300260;31;312770;;LEONARDO AUGUSTO VIEIRA DE CARVALHO;LEONARDO AUGUSTO VIEIRA DE CARVALHO;;;M;;;M ;MUNICIPAL;4;22;35010090;RUA DOM PEDRO II;689;CENTRO;33 21014545;-18.851;-41.949;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;leonardo.carvalho@yahoo.com.br;4000.0;0.0;0.0;0.0;0.0;1.0;0.0;4.0;NAO
6372767;3506106372767;35;350610;;CLINICA DERMATOLOGICA AVANCADA SIMOES SESSA LTDA;SIMOES SESSA DERMATOLOGIA AVANCADA;;;M;;;M ;MUNICIPAL;4;22;14700901;PRACA BARAO DO RIO BRANCO;48;CENTRO;3342-5883;-20.949797;-48.477344;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;34579761000161.0;;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
9209301;1503099209301;15;150309;83211433000113.0;SECRETARIA MUNICIPAL DE SAUDE;USF CINCO IRMAOS;;;M;;;M ;MUNICIPAL;4;2;68639000;COMUNIDADE CINCO IRMAOS;00;ZONA RURAL;;-3.843154;-49.097345;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;dianarodriguessantos8197@gmail.com;1244.0;0.0;0.0;0.0;0.0;1.0;0.0;;NAO
7072821;4106907072821;41;410690;;SAO SEBASTIAO CLINICA MEDICA LTDA;SAO SEBASTIAO CLINICA MEDICA;;;M;;;M ;MUNICIPAL;4;4;80540050;RUA SAO SEBASTIAO;238;AHU;41-30779688;-25.4055478;-49.2593372;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;15731626000145.0;clinica_saosebastiao@hotmail.com;2240.0;0.0;0.0;0.0;0.0;1.0;0.0;10.0;NAO
8312826;4215678312826;42;421567;;LILIANE APARECIDA PIRES DE LIMA;LILLYFARMA;;;M;;;M ;MUNICIPAL;4;43;89199000;BRUNO PIECZARKA;364;CENTRO;47 84202580;-26.7761709669;-50.0074886016;4.0;ATENDIMENTO NOS TURNOS DA MANHA, TARDE E NOITE;29858211000141.0;LYLYANYAP@YAHOO.COM.BR;2135.0;;;;;1.0;0.0;;NAO
2328968;1502702328968;15;150270;;HOSPITAL SAO LUCAS LTDA;HOSPITAL SAO LUCAS;;;M;;;M ;MUNICIPAL;4;5;68540000;DOM SEBASTIAO TOMAS;9;CENTRO;94 34211226;-8.2654327;-49.2622082;6.0;ATENDIMENTO CONTINUO DE 24 HORAS/DIA (PLANTAO:INCLUI SABADOS, DOMINGOS E FERIADOS);4579488000104.0;pontualcontabilidade@hotmail.com;2062.0;1.0;1.0;0.0;1.0;1.0;1.0;;SIM
5546087;1505035546087;15;150503;10221786000120.0;PREFEITURA MUNICIPAL DE NOVO PROGRESSO;UNIDADE DE SAUDE DA FAMILIA DR HENRIQUE LIMA DE MENESES;;;M;;;M ;MUNICIPAL;4;2;68193000;AVENIDA JOAO ATILES DA SILVA;S/N;JARDIM PLANALTO;;-7.0471670677;-55.4202532768;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;debora.greff@gmail.com;1244.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
3145352;3531303145352;35;353130;;APARECIDO MACRI;CONS ODONTOLOGICO DR APARECIDO MACRI MONTE ALTO;;;M;;;M ;MUNICIPAL;4;22;15910067;RUA DR RAUL DA ROCHA MEDEIROS;1624;CENTRO;(16)32429884;-21.2614459075;-48.4983394886;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;;4000.0;0.0;0.0;0.0;0.0;1.0;0.0;;NAO
4046951;3550304046951;35;355030;;ODONTO ISMAOU LTDA;ODONTO ISMAOU LTDA;;;M;;;M ;MUNICIPAL;4;22;2273011;AV PAULO LINCOLN DO VALLE PONTIN;783;JACANA;11978898002;-23.4649774;-46.5851003;4.0;ATENDIMENTO NOS TURNOS DA MANHA, TARDE E NOITE;47568318000137.0;abdoulkarim.ismaou@yahoo.com;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
6269834;4309106269834;43;430910;;RAFAEL BONFA;RAFAEL BONFA;;;M;;;M ;MUNICIPAL;4;22;95670168;RUA LEOPOLDO ROSENFELDT;1054;CENTRO;;-29.3887002922;-50.879638195;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;;4000.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
3806766;5300103806766;53;530010;;SPIRA CLINICA DE DESENVOLVIMENTO HUMANO LTDA;SPIRA;;;E;;;E ;ESTADUAL;4;22;70390108;SEPS 710 910 CONJUNTO D SALA 344;S/N;ASA SUL;61 81870151;-15.813534;-47.9127005;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;7393027000130.0;danielaframos71@gmail.com;2062.0;0.0;0.0;0.0;0.0;1.0;0.0;8.0;NAO
6190014;3543406190014;35;354340;;CLAUDIA MAMEDE TOFANO CAMELO;CLAUDIA MAMEDE TOFANO CAMELO;;;M;;;M ;MUNICIPAL;4;22;14015060;RUA FLORENCIO DE ABREU;681;CENTRO;(16) 3013 2210;-21.1790296176;-47.8092384338;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;claudiatcamelo@gmail.com;4000.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
9327363;1400709327363;14;140070;394544003281.0;MINISTERIO DA SAUDE;POSTO DE SAUDE INDIGENA CAXIRIMA;;;M;;;M ;MUNICIPAL;4;72;69358000;COMUNIDADE INDIGENA CAXIRIMA;S/N;RURAL;;4.596;-60.168;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;;1015.0;0.0;0.0;0.0;0.0;1.0;0.0;;NAO
2096935;3549802096935;35;354980;46588950000180.0;PREFEITURA MUNICIPAL DE SAO JOSE DO RIO PRETO;UBS SOLO SAGRADO;;;M;;;M ;MUNICIPAL;3;2;15044120;AVENIDA BEATRIZ DA CONCEICAO;406;SOLO SAGRADO;(17)32199320;-20.7790150686;-49.4096316673;4.0;ATENDIMENTO NOS TURNOS DA MANHA, TARDE E NOITE;;;1244.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
8109303;3534408109303;35;353440;;RAIA DROGASIL S A;RAIA DROGASIL;;;M;;;M ;MUNICIPAL;4;43;6020010;AVENIDA DOS AUTONOMISTAS;1768;VILA YARA;11 36999494;-23.52627;-46.78916;4.0;ATENDIMENTO NOS TURNOS DA MANHA, TARDE E NOITE;61585865026380.0;FISCALLEGALIZACAO@RD.COM.BR;2046.0;0.0;0.0;0.0;0.0;1.0;0.0;;NAO
2448181;3203402448181;32;320340;;LABORTEST LABORATORIO E TESTES CLINICOS LTDA;LABORTEST;;;M;;;M ;MUNICIPAL;4;39;29400000;COLINA ARARIBOIA;S/N;CENTRO;(28)35551565;-21.0653987269;-41.3618731499;4.0;ATENDIMENTO NOS TURNOS DA MANHA, TARDE E NOITE;31477979000206.0;;2240.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
6859682;3138206859682;31;313820;;ATO SERVICOS MEDICOS LTDA;GASTROCLINICA FERNANDO BATISTA;;;M;;;M ;MUNICIPAL;4;39;37200142;MISSENO DE PADUA;475;CENTRO;35 38213014;-21.2448423831;-44.999871254;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;5841288000140.0;gastro.clinica1949@yahoo.com.br;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
5750539;3304555750539;33;330455;;NUTRI FOFO COMERCIO E SERVICOS DE NUTRICAO LTDA;NUTRI FOFO;;;M;;;M ;MUNICIPAL;4;22;22640907;AV DAS AMERICAS;4200;BARRA DA TIJUCA;21 2290-1699;-22.99935;-43.35274;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;37811712000109.0;;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
6613241;2302506613241;23;230250;;ANTONIO ALBERTO NICODEMOS FELINTO;CLINICA PEDIATRICA;;;M;;;M ;MUNICIPAL;4;22;63260000;RUA MANOEL INACIO BEZERRA;89;CENTRO;88 3531 1110;-7.4911009;-38.98810217;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;felinto1@hotmail.com;4000.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
993492;4202400993492;42;420240;;JOAO VICENTE SILOCHI;JOAO VICENTE SILOCHI;;;M;;;M ;MUNICIPAL;4;22;89040001;RUA DOS CACADORES;638;VELHA;47 3328-1262;-26.9332983;-49.1314576;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;cdjoaovicente@gmail.com;4000.0;0.0;0.0;0.0;0.0;1.0;0.0;;NAO
6941710;5218806941710;52;521880;2056729000105.0;MUNICIPIO DE RIO VERDE;CENTRAL DE REGULACAO REGIONAL DAS URGENCIAS RIO VERDE;;;M;;;M ;MUNICIPAL;4;76;75903370;RUA AUGUSTA BASTOS;S/N;CENTRO;3620-2099;-17.7909746717;-50.9258258343;6.0;ATENDIMENTO CONTINUO DE 24 HORAS/DIA (PLANTAO:INCLUI SABADOS, DOMINGOS E FERIADOS);;;1244.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
6867057;3550306867057;35;355030;;QSP INSTITUTO PRO SAUDE EPP;ARTE VASCULAR;;;M;;;M ;MUNICIPAL;4;22;2036021;RUA DUARTE DE AZEVEDO;284;SANTANA;1128026110;-23.5011;-46.6229;4.0;ATENDIMENTO NOS TURNOS DA MANHA, TARDE E NOITE;11036755000162.0;vascularqsp@gmail.com;2232.0;0.0;0.0;0.0;0.0;1.0;0.0;;NAO
7962169;3513807962169;35;351380;;TEC MED SERVICOS MEDICO HOSPITALARES LTDA;TEC MED;;;M;;;M ;MUNICIPAL;4;39;9911070;RUA SAO JORGE;98;CENTRO;11 4432-1186;-23.68666058;-46.6266417503;6.0;ATENDIMENTO CONTINUO DE 24 HORAS/DIA (PLANTAO:INCLUI SABADOS, DOMINGOS E FERIADOS);5257062000105.0;;2240.0;0.0;0.0;0.0;0.0;1.0;0.0;8.0;NAO
4407504;1501404407504;15;150140;;FACE ALIGNER CENTRO DE ESTETICA MEDICO E ODONTOLOGICO LTDA;FACE ALIGNER;;;M;;;M ;MUNICIPAL;4;36;66040100;CONSELHEIRO FURTADO;2391;CREMACAO;91 91277077;-1.4561839;-48.4804808;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;42220255000100.0;FVPL@HOTMAIL.COM;2062.0;0.0;0.0;0.0;0.0;1.0;0.0;;NAO
950300;5218800950300;52;521880;;BAYLAO ENDOCRINOLOGIA E NUTRICAO LTDA;LIZIA BAYLAO ENDOCRINOLOGIA E METABOLOGIA;;;M;;;M ;MUNICIPAL;4;36;75901280;RUA PEDRO RATTS;211;CENTRO;6430511900;-17.7992390275;-50.9323275089;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;41363978000103.0;;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
4946707;3550304946707;35;355030;;INSTITUTO CAMINHO DE LUZ DE REABILITACAO E SAUDE INTEGRATIVA;INSTITUTO CAMINHO DE LUZ DE REABILITACAO E SAUDE INTEGRATIVA;;;M;;;M ;MUNICIPAL;3;36;1246010;RUA ITAJOBI;80;PACAEMBU;(11) 6602-9456;-23.552478;-46.6661326;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;51888658000112.0;institutocaminhodeluz@gmail.com;2062.0;0.0;0.0;0.0;0.0;1.0;0.0;;NAO
4180232;2403254180232;24;240325;;K S SILVA LTDA;VIVAS ASSISTENCIA;;;M;;;M ;MUNICIPAL;4;22;59151370;SILVINO JOSE DOS SANTOS;93;NOVA PARNAMIRIM;84 91302465;-5.8856516;-35.2015971;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;46830367000133.0;DUARTEECRUZACC@GMAIL.COM;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;NAO
3840891;3547803840891;35;354780;;CONSULTORIO ODONTOLOGICO SARAH EDUARDA ROSA LTDA;ROSA DE SARON ODONTOLOGIA ESPECIALIZADA;;;M;;;M ;MUNICIPAL;4;36;9110260;AVENIDA QUEIROZ FILHO;82;VILA GUARACIABA;(11) 98148-0740;-23.6789202;-46.500699;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;46330123000191.0;sarahedurosa@gmail.com;2062.0;0.0;0.0;0.0;0.0;1.0;0.0;;NAO
2155958;3100202155958;31;310020;;NILTON BRAGA DA SILA;CONS ODONT NILTON BRAGA DA SILA;;;M;;;M ;MUNICIPAL;4;22;35620000;RUA MARECHAL DEODORO;390;CENTRO;(37)35411674;-19.1550803502;-45.4500961304;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;;4000.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
8035040;3513008035040;35;351300;;CLINICA DE OLHOS VEDERE;CLINICA DE OLHOS VEDERE;;;M;;;M ;MUNICIPAL;4;22;6709150;AVENIDA SAO CAMILO;899;GRANJA VIANA;1146124446;-23.5853452812;-46.8343949318;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;1081782001094.0;contato@clinicavedere.com.br;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
3733300;5003203733300;50;500320;3330461000110.0;PREFEITURA MUNICIPAL DE CORUMBA;CENTRO DE ESPECIALIDADES ODONTOLOGICAS AZIS TAJHER IUNES;;;M;;;M ;MUNICIPAL;4;36;79304070;RUA EUGENIO CUNHA;540;CENTRO;67 32311133;-19.0013346152;-57.6326358318;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;sms.ms@terra.com.br;1244.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
2989174;4106902989174;41;410690;;LUCIANE SANTOS DO CARMO DE MELO MEDICA LTDA;LM HEALTH CLINIC;;;M;;;M ;MUNICIPAL;4;22;80620005;REPUBLICA ARGENTINA;1505;AGUA VERDE;;-25.4594584125;-49.2889758743;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;18865744000134.0;DRALUNUTROLOGA@HOTMAIL.COM;2062.0;0.0;0.0;0.0;0.0;1.0;0.0;;NAO
